well,plane_r2,knn_plane,idw,floor
2f8e53c3,0.9825704144698937,3.5274932428592365,7.651623106908833,2.7800046916357544
2fa01aa6,0.5713758579261154,11.780577333717916,31.79422724010678,29.897015967035234
2fd68f7b,0.9965830984674892,51.299696340009056,55.11938874674872,61.95206302551385
2fe023be,0.9765079933441919,18.354581957066923,7.406480851570228,16.09551258040674
30d75030,0.983996847955431,34.68594566625323,65.48375133376207,13.72121433720824
310c71a5,0.9952729411475658,6.10316017652221,17.98318962005655,8.837097652654156
32fe84c9,0.9894617943537781,186.957476470356,154.94628612180722,21.617764495173315
33c40295,0.9751699807353641,6.244465121908209,46.066156124572906,10.112499666096129
3407f5bf,0.9869963674236686,7.831668686600768,31.069922706541643,24.50784047003416
3417285d,0.9976251218178768,38.62806883126973,23.9612764836536,34.29522295138337
347242c8,0.9748230917965152,9.188750285764705,118.69496127206043,10.04640284020616
353e5502,0.9845958790054259,85.26505903769015,216.05568838609986,8.534123674183768
357c12f9,0.885043182507899,7.234312615017943,10.63416670240053,5.668882462295184
3584a6eb,0.9264195576734335,11.214941623005348,8.22672066539519,9.076793247452896
35b30c7f,0.9879239733166096,27.5318948301545,213.15291344127616,7.67264270667503
35b3ef6a,0.9983588710353501,3.0422547781424063,57.22370123121205,28.249904424617604
367456ce,0.9962416030962803,116.21534503933971,160.73357249577063,7.046229000306666
368131f9,0.9843771123362026,25.452201828286015,79.80494782088465,21.331330190486128
368fe682,0.9874560741031317,179.53242538069458,47.32210819744744,17.52145958188367
3690a146,0.9806253512919211,7.45673070562828,9.948154347416539,6.693932778550061
37344c2a,0.7284546216431662,78.81273542132526,109.99392858562919,12.903452026908802
373ef48b,0.9786454091387548,47.80892133433163,83.39754123132123,7.2329483207430805
374be387,0.993852314055985,51.82300956757055,34.177232757679725,7.394861244571331
37d36812,0.9541825474604947,7.658214722685827,17.86479560599477,21.757803090671036
38991fd4,0.9947825634816289,35.48293757830143,39.237840619560515,14.914373837518433
389ae58f,0.8848186566577295,100.92350424190498,20.315555010725188,26.34178982144322
3932faa6,0.9091696082431633,26.630468048633293,63.61184203323461,13.185812477634643
398dce4b,0.9994633482603253,5.447636256210947,7.767563964011827,9.164611383262688
39b51819,0.9957523025060986,95.19052523872361,63.40239847779778,3.4796123958582266
3a0af893,0.9952931926562651,26.24108472228165,26.979143923159576,17.480916179697722
3a223519,0.9818246652972972,14.176044728158546,11.359528758790923,8.732535443422261
3a7dd95d,0.7745179584173036,658.4508578724418,660.0614431752576,12.478930790144359
3a824aa7,0.8975659035444731,54.10601568481566,57.561852277526334,5.911747514323405
3a86fe8d,0.9981384667267507,29.711852700857186,19.956086298017446,9.045845246028096
3aaa2b30,0.9980910801836876,24.191233673928146,77.44112381094094,18.719911575024003
3ac16ad0,0.9919902751887257,12.102522273175241,36.137073017555394,10.402464612078335
3b21ea64,0.9919550684123645,9.53802700768313,10.245884527140404,7.279944008747909
3bbe1f5d,0.9891247235171867,9.91100560063256,42.90416966500288,6.306125904255639
3bfee975,0.9648185319197743,12.050763103102396,8.358340835476868,7.781731878133177
3c3dbcbc,0.951567837881775,12.13841067895255,46.701012370465534,8.311710998494659
3d96d897,0.9705211224610899,11.394120426359924,12.49458002153658,3.42330765320308
3df4b19e,0.9823289680332197,10.012768953575609,46.05379326710461,8.902699204599276
3e011332,0.9491112321332742,15.743590225261913,12.17157165732378,42.95189264822946
3e678ea7,0.9731692521672629,72.04424421885834,23.329160081827222,6.559761729032278
3ef6372a,0.9893213648873312,20.21175439037105,49.542894588284064,6.1256858478421
3ef98781,0.993624699345424,45.70792305919986,35.15856747363706,12.738771284789108
3f603129,0.9866909574701201,10.890169659788414,23.30944685442103,18.593837998135804
404c4384,0.9672342692642983,41.64974709336318,56.807047280734764,88.30876808572172
4121c517,0.9850131652956987,7.3448008719114135,36.12165684831389,13.632322968566047
41fb0192,0.9915608028064281,10.248995209584255,13.95987043374248,7.269835241617584
42669188,0.9515313953293058,6.679061235045707,21.51231087752261,22.92218011424274
42c538a1,0.7657541993958118,283.75365363742935,78.8698058993976,21.398265985773723
43b06c70,0.9776598420134032,54.128894672368276,147.08795228864344,7.472768622085613
43c7f85a,0.9865335476660085,27.182842563715727,16.11144849219848,10.366033610297402
43e16325,0.14135174894814473,55.84314072740382,138.52380718027948,48.830486507284085
44441e54,0.9987066796157514,7.862376208569221,13.581382301367345,4.182535231101639
445af6c2,0.9944792419804923,6.539050002425458,9.792785936560191,32.12524602360827
4463446c,0.9975497203346915,275.02859428333966,190.2034480979477,18.93814136927415
44a94013,0.9970118941774958,9.807645684177642,30.22078827202912,18.471164082247327
45fb3e21,0.9958213621299962,8.55340480624799,16.725269854932964,30.280348414801033
460f859e,0.8223122935505491,11.797202808434893,48.143442690262944,21.3721480195738
4630ab92,0.9713734727199951,3.333650833289948,39.27825337021076,7.6099588125392055
463c38f2,0.9874218773063639,7.987603518575611,28.632193805543547,6.604008455352667
4654e7de,0.9858359769246484,17.252699974116236,18.91722443721933,11.124594622323631
466fc788,0.9557491073833104,10.898360300466049,20.170103842953537,23.22942212681335
46a301e9,0.9862119313625269,4.64420827378312,59.2673157253252,4.287400532704397
46a7190b,0.8858287418160944,9.209359984281994,49.72031641120384,14.332068994878048
46d24a09,0.9855179094952315,14.107967203041035,25.500583148404992,21.0644266403515
46d41ff6,0.9980072056703546,160.71028667751037,120.91661805609061,10.208406230789292
46dfcfca,0.8181694693326254,8.98311901869535,61.525766921412234,22.77678365310146
47222616,0.9296828471492156,13.495034022624578,13.178924782504248,16.242131628442852
47ee27ab,0.998811432574384,41.97565680161947,6.120874007470492,8.059532507435675
481de5fc,0.9663383129247786,14.93123024852269,14.481098998347884,15.967258086453045
48c1f673,0.9996730935201215,9.519845014751098,5.862349601558644,26.202619345023756
4936af16,0.9925359768577036,8.52802471691372,20.66722172994347,4.732666641407274
493b5b31,0.5169429428384666,67.02683820813652,76.38820700064306,15.372990692310662
49dbc14c,0.9785393592955289,5.555292338550339,226.16679004249227,5.961264115527164
4a035ec2,0.9849088702839575,15.795687261022964,25.532392320038582,15.450598807621734
4a335117,0.6046575233317774,8.775983632796008,53.763509092570764,19.82909858008881
4a8ecc0b,0.9908943320486178,59.998033745209455,83.2390800538596,13.478221773558168
4b462989,0.9989625121045945,12.663235626764621,28.126967100419296,10.846675224635874
4b831d20,0.9436102369202852,9.028928594996541,12.675614944401948,10.117427907260263
4c2208f5,0.8678465428399266,12.344127758601397,37.731777953000645,36.62219320280926
4c3168cf,0.9906337168994579,76.9929307014289,27.963355279376827,4.142112354659639
4c3df468,0.991571257851492,32.234018159663925,40.54865011102112,12.19650663436779
4caa7289,0.9898558133028692,89.1060288024399,22.917417006482484,9.829371919334248
4cd1ac61,0.9828691413964465,25.286550271575745,21.3922953730374,33.28120628757154
4cecf7b3,0.9887644637278988,10.01010238814587,21.13119925306189,14.390006910820455
4ddde4c1,0.997345322028058,6.301221469324798,15.85799664881188,5.142727153024632
4e050c92,0.9901726820335369,9.482614030298155,10.603105486840214,6.638869885323705
4ed93db6,0.964036100013112,21.62950570956036,20.72648483450935,11.07313986385613
4f3eb9e9,0.9912321621712048,27.701793235472547,72.14171666255595,39.07395915007381
4f4ac5ce,0.997742838662416,205.62013303440494,208.08937041551656,8.632952495221467
4f4afcc6,0.9833022070087134,10.289646792469835,21.361912079391104,10.451281500006381
4f69febf,0.9919731135395203,9.478781109804927,38.86879948777747,12.201745043165973
4fbe9c06,0.9952754377165498,6.308574603051041,5.8371075676787285,13.616454296548438
504c8b08,0.9795656693582261,5.821915994405101,5.615645155853961,7.778424584951688
511e1db0,0.9557555255540433,122.994448836581,100.03758924627785,6.958461757220173
512943b2,0.9787425186980359,11.86111974188118,7.8746800172521,3.4970747522524728
5138a660,0.9923717634775789,12.052052901811091,63.66373228513031,5.346241734232214
516088b7,0.9979790291363115,58.67816742961218,50.63460197776759,6.663493386819681
521a7819,0.9903557251115693,6.042292676806803,4.549647932086882,20.326065478274092
5254b6db,0.978023429338785,3.012556036534759,96.25031576016762,16.82893320751516
529e88ca,0.9871902773772748,28.230897735478386,21.42982379362794,19.599500521135276
52f1e77a,0.9805438542471955,64.18627248885107,22.829858069630625,12.79510470149645
5305524b,0.9938902497784444,10.963356428981287,15.10069669766996,19.40543069816383
53134831,0.9817022516543019,77.75669934428036,64.11891979469064,21.998497775249696
5397ceb1,0.9975515029331024,27.27732718313931,12.757979553945113,18.29336645769631
53f23031,0.9952332667051896,17.600912835370945,21.9748040131995,12.48713027085431
543198e8,0.9958957190900007,10.219013401782163,89.64388414123943,23.60303303851204
54753541,0.9771362452330784,11.376579396333147,65.59205425647254,16.038886353055005
54a7e3c2,0.9970004466501751,8.853273688283576,34.0133865024674,7.68275632674413
5542c301,0.9942372381571914,10.744223869211295,25.8885726289039,10.953033764142145
5567d551,0.9918027321221796,135.14761817533855,34.608653956081,14.947633214877834
55efee7f,0.9854199607972662,12.241207691115779,37.85933696132518,25.83515609352923
5663b2b7,0.8626815682808999,28.21976320850618,31.97375664176673,15.995051237233431
5693dde2,0.9835442119504526,86.25108986424276,87.88917422539404,6.436462476282413
56b00794,0.9503848941315847,105.21144804675492,85.90670716231642,15.426800372754226
57796579,0.9777948214735018,16.047363889139273,12.81308705151255,13.73493756719886
577eec7c,0.9928609674652269,170.79173585244817,29.19374524191778,17.494400246421485
57f05c51,0.6334839702559085,38.966349983636086,130.61585467744612,36.72935492570787
58850d2c,0.8727421462598753,67.98635928786683,162.91649359772626,14.64719088601917
58fa8486,0.9117543698520213,14.631604573770982,101.5570292126758,11.888547877665083
591cc951,0.9903383628193311,5.710782141246862,43.74520062389298,18.031871149062816
593876b6,0.9960879667186563,59.96743683268451,9.992037272278482,8.569138199456752
59f8b2e8,0.9777036732561087,112.1636985099828,1025.1568204468085,6.535643612800459
5a1a8fd8,0.988068186616228,119.54568471096913,72.41328153775716,18.95607866345528
5a5269a9,0.991997340764391,98.61781014276025,29.99866607384657,7.273217586709342
5a5d1982,0.9973203800280898,6.367321799564293,7.66933635297828,7.239033173200967
5a63b5d1,0.9091055370883511,129.97165900278588,113.88123422062732,18.381222162110554
5aa03df7,0.9665330753538376,54.11377625603105,156.9892863090551,6.559438408718735
5aa403d0,0.9973431896167745,15.539825957832376,42.39597865248726,31.94962444924094
5aef5c6c,0.9751460217238006,117.23031276221433,234.85778092659902,10.27447599154983
5b7b6324,0.9954655624982321,284.82535598943434,310.7561359884604,13.549641722525374
5bd25f59,0.9984426625326215,18.369454936899942,12.661801526311592,3.050817353826665
5beded95,0.9897631480677549,38.15238042878503,194.20771419046082,13.997335355269549
5cb483ac,0.992093431943402,3.637326438448056,4.9178136925816665,6.326385618977432
5cdd8dbc,0.9578216656208693,17.672607030801966,61.139492846202295,14.51023397205443
5d11dfb5,0.987632447233545,95.02716518521802,10.398587705386033,10.031390597981453
5d7198fd,0.9947189042833523,59.08951004816369,39.409812647851936,13.778168089597289
5def1ce5,0.9875776002836045,16.691728272548175,7.881670439119813,14.429050638541339
5eae34a8,0.9967914429580845,281.48485366968123,206.32031290275225,7.33424079615688
5f4d2a52,0.9912996136594544,243.8709101293396,289.46617247651096,57.38681167110693
5f6756c5,0.9949226145682628,96.92678423657529,38.40193665942242,8.952612303848168
5f75f796,0.997695431610797,3.9055223257523335,25.51322301896958,7.181557200925962
5fb1c15f,0.9949308346192434,12.126703071831301,30.682499535910235,16.610545719608574
5fffa282,0.9864791469231357,38.10421107067775,5.2092797189237965,6.4094081362353466
60e37807,0.9461939132103271,15.592142259413219,21.75071902234879,25.835536048325796
61f27424,0.9969040785209341,118.46713351442136,7.62041953723912,2.8714226939053664
62569ae3,0.9708140172940748,49.85772809163961,47.65016081932066,9.764152402808996
62a6f539,0.9415189357019144,3.4613446421461527,101.99097918655116,7.368187167695436
633774dc,0.9977727063667648,12.175228573905983,91.34542677084622,14.612879886971742
63559d57,0.9916507693644756,291.89281622414137,176.25132634286646,5.967263122038906
647f2a41,0.9864730876066994,150.35826865725352,114.60050413701761,5.97684562023105
65156b96,0.9934000769956766,12.387963288367297,47.095291001689056,7.616108804888076
653612bc,0.9682330518870521,94.875955971001,115.36331184973392,2.629381721571239
656a067b,0.991139434109262,5.877921361805641,21.483453411210125,16.385248927027597
65a5466a,0.9919925731571626,18.173707807840668,42.91774725152068,11.723424263472127
660d9546,0.9767672741164317,72.96648418126237,64.77148818281498,9.143347446159918
6767c111,0.9976177897434327,9.73360266168302,10.45930598770725,24.617714014360512
67847288,0.9969247770931183,5.826552673493031,8.245305748066427,7.48177654935517
67a8da4a,0.9899133473929683,8.386071443489495,27.326905881044905,14.358354702504307
684a6fc1,0.9807537351485295,28.29392760045855,53.88934591863363,9.71859070423194
698930d1,0.9954475405573248,11.09155531996979,6.929761815000349,10.385886754448608
699ea575,0.9670566815993036,7.0595063794015624,28.814053789885833,9.793560450688673
69c1bdad,0.979792513468988,62.826181972361844,69.8651722013239,19.871524318427223
69e41fa6,0.9910453630202778,85.14364474048996,69.93995025415163,4.101619652397789
6a0ff78e,0.9926735084805188,8.604723927563906,4.5754270978620095,28.57079474864986
6a8fa194,0.9302329864510104,169.28707327256558,229.61054027270143,15.103545562510547
6ae68655,0.9950615699369956,11.014918840160815,72.68389482468258,5.275346592161905
6d1d74e1,0.9924457495954521,31.002639626134318,32.56704224637416,19.876009915357873
6d590e26,0.9932642939129503,380.4588413291661,395.76072957289085,14.41747167085514
6d6d93af,0.9847858122569632,84.014007068569,651.7189158772501,41.64919908634377
6dbe4b60,0.9880089874879401,7.916424415049397,45.845226543618836,6.574970311148653
6e6d122c,0.9815361188242686,12.801768261602962,119.32966001935507,9.480352639690404
6e9ccd38,0.9784248550326752,64.37681844081452,18.233362614120356,19.470697071028987
6ea22614,0.9957478197434987,63.291621625914175,76.32450280089269,6.916729390574272
6ede926a,0.991901388624184,11.108035655479854,19.795585829420066,10.588529773110276
708caea9,0.9955758244112742,15.841495455986788,14.977604431689992,31.232063481182507
70925e23,0.8306263162933449,103.42825604044161,262.7583194813937,12.835267608693682
70e1788b,0.9904419230071629,32.083520633011155,14.640151538032177,8.598625749614646
71642c7d,0.9795689945683164,13.437968642448064,18.23388314874748,15.22550312980088
71ccf778,0.9025977840646424,151.629865704177,255.28712783644693,7.519898923670664
7224331b,0.9986534960789617,37.898111306886506,20.56617697862894,4.722502075755609
722cf0d8,0.9945698912411708,29.965923116482262,30.89725115870079,10.991754779435219
7256229b,0.9933916434663187,23.42378554700436,258.43825658261403,6.756022844532067
726f3dc2,0.9950974842617425,48.28175236878192,27.475878090743276,12.664792363992015
7271dd80,0.9822913709994571,21.76576014947816,65.96410098156504,3.345072975724833
727a3a10,0.6884959056976832,40.95074428845293,11.205888593333722,22.282637953539655
729665c0,0.9905921592308001,163.69189088353528,77.93679676185616,10.319993627771376
729e9750,0.9906467957291557,6.323583746005192,11.949552471732526,9.922284609411694
729f4217,0.9942928726378659,8.264285070717069,4.6668877987601745,5.022095302819791
72dd8501,0.9909699670335143,19.1058590028447,19.014518812159746,6.703671566966159
73348914,0.9663720340576852,13.898264087809185,17.836605293682933,11.495949115283889
739a914f,0.9978620489991759,249.01181844471498,255.33203789328627,15.061836062003923
73b1447d,0.971576905372872,15.219149126412656,57.99133624620329,15.640405251014172
74b6186b,0.9919365361061296,26.220146561142446,41.48683181668619,16.950080767522163
75c20ec7,0.9902522615423592,79.09067066172587,44.33512751279933,9.425901878161444
75cd5f11,0.9799017302752349,4.463078525361592,5.228640799331293,5.926898307887309
75d20a82,0.8795792057426168,28.172795882876315,31.798233651112376,17.071840809374642
76201745,0.9887478197079849,12.099142036796604,14.200262388890872,8.126114520954866
764072a5,0.9674152761834865,9.18255333235515,35.19699080528934,4.669163415494986
77b0d905,0.9181857402084915,13.167393586362497,13.64064631961709,12.316214703982562
77e4821c,0.9447778284362858,121.29615346328217,214.04415329336325,17.848873116623373
7850c72e,0.8541418124089273,32.182002955078055,29.970933358550766,13.217017535064668
78a4a386,0.9986001168747417,32.420740392197885,11.899668103153196,6.170902058444469
79507629,0.9844855349982018,225.35121514479033,119.06737910630412,12.66620421255705
796dbd4c,0.9898640773305005,75.03539518484712,93.0468639130426,4.837235580837024
7987f2f2,0.9873884234264891,356.731690141879,242.2177380153433,10.481853924179713
7993a768,0.987740904290334,12.324187394603511,40.96469369819157,12.06158087417591
7a5660b0,0.9800952837303508,134.13224434202112,110.6908722419236,13.171571546243289
7acda2df,0.9866197476138062,4.356501677600347,10.659937260775969,11.697705483216415
7b2c7b3c,0.9633780147841567,39.68902598753231,6.3370165528314715,4.379054416024628
