eval_span,n_eval,n_known,z_span,gr_misfit,floor,pf_base,pf_spread2,pf_spread3,pf_spread8,pf_spread12,pf_mom0.99,pf_mom0.995,pf_mom0.9995,pf_vn0.001,pf_vn0.005,pf_N300,pf_N1000,pf_rw15,pf_rw60,pf_gs40,pf_gs90,pf_seedens,beam_cons,beam_loose,beam_vcons,pf_base_hold0.05,pf_seedens_hold0.05,pf_base_hold0.1,pf_seedens_hold0.1,pf_base_hold0.15,pf_seedens_hold0.15,pf_base_hold0.2,pf_seedens_hold0.2,pf_beam0.3,pf_beam0.3_hold0.1,pf_beam0.5,pf_beam0.5_hold0.1,well
23.219999999999345,4429,1638,747.5900000000001,15.055111928344306,6.8481642224343995,10.900981390244619,5.987355070353212,1.4877933142557138,6.381193744908257,32.140447924426255,1.9409907712521164,5.055236222085065,5.643253609294668,6.551557807763142,11.628017263926461,19.576022192756476,1.7381105038052547,15.53776745654112,15.53776745654112,10.900981390244619,10.900981390244619,7.0386498367656545,5.8061491955054425,6.1109184068449975,5.729158405886235,10.46950782424112,6.900466657359974,10.048970261838358,6.773412664959747,9.640799914680489,6.658125009800615,9.2466346903388,6.55522452996051,5.825280431008197,5.803553282551871,5.357163727492049,5.453247176572878,044af7d1
22.399999999999636,4695,1737,924.3199999999997,17.026142040588667,5.469070165677498,8.47639916673964,9.997592390573482,11.546841403805239,9.435346503103931,9.976684181460707,5.451647890374766,10.130657554569872,10.04740406611282,3.2872212327865418,8.374752623388904,4.123205393352172,8.391043415053257,8.47639916673964,8.47639916673964,8.47639916673964,8.47639916673964,9.683118132039818,5.587050698343102,8.415825491343035,5.46370440208807,8.244027235951748,9.395100900809771,8.01666282059992,9.111279140595194,7.794744124733667,8.832057330164693,7.578749543283045,8.557885734974027,8.03513190444742,7.679423531554338,7.075745248486901,6.853511534280475,0498acab
33.76000000000022,3351,1239,895.7600000000002,15.708455539801788,19.217757623023953,1.5391065758835991,1.5025906934715416,1.5045305417035917,1.8959861495012145,1.8742627676322954,5.554746272133908,4.451591025994293,1.5242500877724894,4.796688338382985,9.960964453392446,1.445338627168109,1.5839284091025665,1.5005029231225577,1.539106575887525,1.5391065758835991,1.5391065758835991,1.4847326353153134,25.776856906622765,14.51186694550788,22.651630491451126,1.9375858292074057,1.879136609794324,2.631564478217684,2.578841121524239,3.446959141671215,3.400328277352495,4.3154867639161125,4.273942792007706,8.032419479189667,9.133292289198346,13.07651858832396,13.681728798575653,052d64df
15.010000000000218,3962,1466,756.1299999999992,15.108687002622238,5.642278291258075,11.335651409672218,11.77732915996903,11.919291846642807,12.162335372898339,11.427306418523319,17.536391361646533,13.446387476687693,5.9380054434602245,13.321881757562714,1.998046927651139,11.38061784126251,6.320922133432471,11.335651409672218,11.335651409672218,11.335651409672218,11.335651409672218,9.20849934767519,5.650749413116129,10.234597258560024,5.642162502372569,10.730856428441777,8.702681937163243,10.134181401567755,8.206814513666522,9.547148886332117,7.722813925187064,8.97165186693805,7.2530562029678745,6.279682602871352,5.728681997861659,4.820976116121955,4.601589174840776,05948241
31.31999999999971,5839,2159,1055.92,11.502326048461374,12.311801616095188,6.283128896709765,9.197838108477194,6.128317720763853,6.055499583565499,18.850455104282283,20.42142220091463,7.119893600514075,7.588183176242726,7.894936628699026,7.254469899765032,7.8115937809579865,6.233652996352933,6.283128896709765,6.283128896709765,6.283128896709765,6.283128896709765,7.32824072737635,12.564271051517142,12.489094241035017,12.568004611078168,5.809607852745693,6.731131344990951,5.405381281023492,6.189666595060142,5.086995076105202,5.719671518698196,4.871309858337301,5.340050407528756,5.015600330693081,5.053565822695316,5.882043307877089,6.331380273561367,059c8f24
41.20999999999913,4452,1646,753.3199999999997,19.723567939697624,16.757233136736225,8.168386940075724,7.1152523264912775,5.41952250472392,4.746277981721137,5.4578486911673965,8.874770148609064,7.464967230281317,8.33949804942105,5.9749602176770304,9.720849532686389,8.464427267688162,9.99824584419041,8.168386940075724,8.168386940075724,8.168386940075724,8.168386940075724,5.044993612175097,17.248337181728438,17.510958020868824,17.29824908043821,8.521820847248186,4.616140568396361,8.889664202898393,4.352658569239157,9.27020185680319,4.2851615099578355,9.66193402116614,4.42263172617274,5.338692092246701,6.19365319539812,8.243012955198715,9.03378539616425,05a0ee4d
27.079999999999927,5707,2111,856.119999999999,12.011003961427672,6.318580396476673,3.4303841707576836,3.3739762640668767,3.405810751352961,10.433659625878839,3.4924476882130833,9.992430601873515,3.4332489536454918,3.4441310044275086,6.531881179804234,5.738609562203883,7.7573147694860145,3.401977676185049,3.4303841707576836,3.4303841707576836,3.4303841707576836,3.4303841707576836,2.749307873260764,5.134718908449895,6.5745824969830915,4.795925887305181,3.4299806896774716,2.850942594879332,3.4511570820912385,2.9677408970251964,3.493520943134662,3.0979881923125316,3.5563151795234345,3.240062978214198,3.233312602248943,3.48326979401518,3.7003405115456802,3.9255072053713014,060ab2b8
10.849999999998545,3678,1361,741.0699999999997,18.47286628370582,5.709925468696907,4.514640894694704,4.1436826607266815,3.1931223986583066,9.643140760693303,3.701865593241467,9.360510777176946,9.72285275351762,4.482065038374726,9.332662363101978,3.8378970418123632,3.6249719676489924,3.9994108144153264,2.9545928634954692,4.514640894694704,4.514640894694704,4.514640894694704,3.988403008994068,4.597194019113283,4.233691843840434,4.517804825405013,4.427628880452981,4.043277352517838,4.3556903846815676,4.10247548150642,4.299582082087301,4.165813071067776,4.259929525616228,4.233104315929175,4.022943728989946,4.160640214207387,4.121101186509391,4.257866488587646,06df5958
31.30999999999949,3446,1274,373.39000000000215,19.609637818757253,23.189291757931734,1.7620865278898539,1.3371203290198763,3.0120644518282624,3.3822249082827254,1.4204698585659277,17.948522253682583,3.536893368602011,1.0813104380249758,1.7882842218377435,7.311044868113039,1.3492234637561986,3.273000629934696,1.7620865275662196,3.2852820682757384,1.7620865278898539,1.7620865278898539,1.5342522289080396,19.866383828297568,19.911351720464676,23.087661385282008,2.47649313354482,2.294302108082804,3.4141220274487596,3.2688298387089696,4.435603889575511,4.31488226441346,5.494367678015685,5.390983536156415,6.580043862937996,8.227311243618033,10.350906426563416,11.631661306586784,071d7b45
43.0,5428,2008,1060.8199999999997,9.660852959199895,14.265487027014489,9.159170254754097,9.730491537924967,20.962099802289256,9.361362354082582,10.115911227931509,27.848966041633126,9.997889283867192,9.335216869331278,22.378592697984665,10.273379697375757,8.94318831186506,11.045337726233349,9.159170254599353,9.159170254445378,9.159170254754097,9.159170254754097,9.436467745018946,12.92310203377635,14.491407010897936,13.26683612995389,9.363820265215384,9.627528153726677,9.576136059372516,9.826020131164313,9.795619192304997,10.031502544710616,10.021798768603244,10.24355472530241,10.255485826234587,10.621185377447288,10.926302847692716,11.244957500561524,0849b4e2
44.63000000000102,4111,1521,974.25,13.859694273052748,10.854309121921627,9.496141037477091,13.018073698314073,9.700385925785193,12.95156328448506,10.1229443266075,12.690278641492561,9.407019412746275,11.070067200026827,9.605456460514835,8.908116544922846,11.075876888094337,13.761279355827902,9.496141037477091,9.496141037477091,9.496141037477091,9.496141037477091,11.422716213974113,10.098377429509943,11.021665479813963,10.063919275058923,9.522406476469218,11.338626041659644,9.553462388717582,11.259896324542476,9.58926223086633,11.18664024117861,9.629753094554811,11.118965979392915,10.866326942439173,10.799583853732445,10.566138842212107,10.552104142005938,084d66f9
15.979999999997744,5406,1999,1063.0499999999993,12.53452653507412,4.648073103319937,9.683941927011187,11.304124346108281,8.607853164561062,13.680727654811587,13.658183208634757,12.644192855146821,11.900679245659948,6.940846849413563,8.62085847676878,12.477384902223784,7.7442962214496855,11.951701586412653,9.683941927011187,11.631876322217678,9.683941927011187,9.683941927011187,10.567551822708891,4.872887563226232,5.066276002570226,4.6771601987711895,9.372146299429314,10.195880368377859,9.063172151015719,9.827364375410502,8.757318127649537,9.462372523215098,8.454922844569884,9.101328808986201,8.420001654235712,7.936790054591953,7.111137258740258,6.793866769183257,08fecf00
24.219999999999345,5632,2083,988.6399999999994,11.468243213945337,12.825889369608856,4.463149117661012,17.674066067393024,26.42287006070261,26.433330351325743,17.788793108538165,7.3585181726734294,6.879247846710158,26.433750377817233,11.447639703515732,17.633867043386058,19.863242644725634,18.33074350259977,4.463149117603975,19.980300932656583,4.463149117661012,4.463149117661012,16.31822766593271,15.367394110837264,4.105631990904882,15.22742033855002,4.595679813367376,16.140910444311928,4.791183235402579,15.96382111408697,5.042339892464404,15.786967344338656,5.341304834472899,15.610357141239755,16.016494287295494,15.693873593114937,15.822950115555674,15.520225108800377,09053135
34.72999999999956,5398,1997,867.5800000000017,9.378080015151761,16.143518839420647,18.065754295752644,2.679769094171184,5.636049511011269,1.379252596265077,7.146672446318045,1.8433071703158956,1.3385855239805968,4.437034025758877,12.879554563207991,11.174816518672651,4.4068919657003915,4.435725009778091,18.06575429562742,18.065754295752644,18.065754295752644,18.065754295752644,5.3118777608902965,13.07586808287677,14.644851122296672,13.204370244475049,16.97978953835449,5.137233626071858,15.934712424803635,5.097207906825128,14.939106404255309,5.194913155801317,14.003527164833935,5.422909927483072,5.972272837284371,6.554989567642029,7.581693905498262,8.242416001685921,09441b8d
20.079999999999927,5201,1924,900.6099999999988,14.254143593065264,8.01845897236318,5.66409967700386,6.076058728913491,6.872929780966619,8.066581009954614,11.794516806423315,18.2078383500793,8.140935928809881,8.20675052142574,11.926427141285883,16.262470388411185,8.011750371749491,5.697675335735593,5.66409967700386,5.66409967700386,5.66409967700386,5.66409967700386,8.164028741695676,7.711605391854038,6.608771969788798,7.70903175763756,5.682025363603898,8.146472700629722,5.712874558590301,8.12997006052871,5.756439491531801,8.11452724834674,5.812434251249076,8.100150325724979,7.975667388663343,7.970675186365198,7.874397251180186,7.884371804955456,0955cd6c
19.56000000000131,5712,2112,778.5100000000002,20.732255798632785,9.651310182317328,8.275555377286915,6.736402572403932,8.56174897632102,8.658013722459007,10.103103902592949,12.443644430081035,10.4365499355781,11.642235188517212,10.64912409936533,8.647935360869592,7.968972696676871,8.984919308754574,8.27555537741852,8.275555377548304,8.275555377286915,8.275555377286915,8.255054654075343,7.296401534328153,7.093620876735845,8.212924918340153,7.674302256187056,7.649020984138432,7.1024138068673235,7.072147793495387,6.567565538044954,6.53216537861027,6.079541163354613,6.038977759290567,5.48285984185003,4.975315505031546,4.547289803996955,4.569162645438117,09ec2ca9
22.329999999999927,5252,1942,493.7099999999991,9.841141818298459,6.9881179933040976,16.231481381917245,16.05088611701266,14.080950851292455,14.100881441943386,14.02144430154567,23.105280409777738,16.43343417491369,13.570101110093463,15.767897924886137,14.366660622907899,18.73040197994105,13.975736508596032,16.231481381917245,16.231481381917245,16.231481381917245,16.231481381917245,15.879798614726198,3.7978926067085648,3.93104057809836,4.64006087747593,15.75490705502031,15.422205972993137,15.279012013889366,14.965240857953505,14.803861769022918,14.50896256228324,14.32953041029343,14.053437983812534,11.938002960971328,11.42802114754338,9.363032180437504,9.118359938782083,0a57a29c
38.350000000000364,4403,1628,901.619999999999,4.423866591743479,24.972111996400375,1.2119052915045103,1.1924737412742592,1.2055562799590893,10.11451943185549,1.62542162057703,11.263483931133592,1.425300172136646,1.6356104759611774,2.770760685579386,1.6187708220219719,1.4203133359793167,1.1291918143092248,1.2119052915045103,1.2119052915045103,1.2119052915045103,1.2119052915045103,1.166076703891219,24.90103045716743,25.041638603662108,24.605296365234302,1.7279030253183114,1.7453396801470007,2.759948321829624,2.7982396053164105,3.9196571353088663,3.963778216343428,5.121019510071921,5.166274206611284,7.5927253499517375,9.3186161533599,12.52027453929567,13.761847090837163,0bbf5e67
20.969999999999345,4661,1724,918.0799999999999,13.41360345830178,7.289870597158528,2.869854556806801,2.673095062412466,3.4826917033543134,2.747013432065179,3.0260056021761446,15.735476519307442,3.325322849594052,2.4318479628375482,5.508495513826356,3.4791631540333317,2.905616080592284,2.645441686640871,2.869854556806801,2.869854556806801,2.869854556806801,2.869854556806801,2.6667365266053955,6.790401846793112,5.023926367995336,6.784332479756325,2.6906432699394562,2.5036162442618695,2.5659891928680065,2.3991143625762335,2.50405334862364,2.3610273147274548,2.509483833497727,2.392529010700153,2.59507292986274,2.8763290519567843,3.4976752387366536,3.8222629835861266,0be01c24
27.18000000000029,4901,1813,804.2400000000016,16.145679640407938,8.876477468830188,9.91639817977483,9.887871307410064,10.009313182568981,7.211311941518513,16.01322282477147,22.28533361626281,9.97891136636743,6.996098191899508,18.316793320421166,6.298663988510664,17.642575338463896,9.54389748130437,9.91639817977483,9.91639817977483,9.91639817977483,9.91639817977483,10.762802848100662,8.963914393433539,8.493384512276137,8.850684365171471,9.587361124010384,10.328614957123474,9.277537249555142,9.914213599890324,8.988913457361896,9.522182431685614,8.723594242246984,9.155395557083942,8.892964196554,8.463593578614711,8.186254777016485,7.995595714957845,0c1b160c
22.770000000000437,5491,2031,743.4000000000015,13.131938209074214,12.510715629192596,4.396704340950572,14.166392322918174,4.3605856650343755,5.400403157856327,5.453228855654997,5.622967357685923,5.37965697544381,4.3795380781844,15.73974274135934,8.37013954381582,14.82352602738604,4.368799526308218,4.396704340950572,4.396704340725504,4.396704340950572,4.396704340950572,5.698827305771528,16.183790713588817,11.185006065314605,14.061757628071115,4.555508952090223,5.921765588807278,4.769350451486489,6.167505931338755,5.0312160370289325,6.43343592755083,5.334037406983904,6.717158100807826,8.439487487115489,8.784891044615195,10.553790885351662,10.717678165320732,0d99f8e4
65.95999999999913,4519,1672,841.4400000000005,15.744511798759174,19.26839561491651,14.58141056530592,14.623499975368153,14.644394460975082,14.337696689762923,14.630120194890367,18.285410061967294,11.520808142239312,14.604310605413373,10.875252651334073,14.405712604855225,14.314486839095213,14.292875316438028,14.58141056532664,14.58141056532664,14.58141056530592,14.58141056530592,14.499411674680234,16.7158121612904,17.4023345076329,21.490962257468176,14.636166255238958,14.552205746705955,14.713388692879773,14.628279689778362,14.812726508118494,14.72727275077135,14.933738379275656,14.848726547221082,14.714439502034937,14.974006742703283,15.08624855184316,15.382669438257757,0dc5e64d
26.23999999999978,3854,1425,212.57999999999993,13.900926849193329,8.44485481115694,10.248498808583959,7.242366466042628,12.308911368195492,6.698088407953075,9.23275274086274,16.896263863454255,5.409186776515958,7.44015740649234,7.07920953685476,8.342730201301084,9.460419225800734,6.125843130090574,10.248498808583959,10.248498808583959,10.248498808583959,10.248498808583959,8.09486116074531,8.21410840135896,8.290832294151352,8.195602962190353,9.922386451331182,7.9523219151591285,9.612010347304357,7.824532692556593,9.318942961030132,7.712226737813548,9.044866935023677,7.616089025083365,7.4159559189734665,7.362484381595944,7.298523480193328,7.335860076028426,0dc835f3
29.340000000000146,6703,2479,795.4599999999991,15.191159853192502,9.378433277549656,4.420929900617571,4.223613236568514,4.674417425039456,4.561745335249541,5.235183299789901,15.91091800078213,15.50172425338817,4.794348431698181,8.544039577699609,4.619163603913802,5.331338663145091,4.6721049371948045,4.420929900617571,4.420929900617571,4.420929900617571,4.420929900617571,3.6461604740867872,8.154691201216462,8.283128148232029,8.307179171922135,4.092444873222528,3.4033450432391037,3.821781482115148,3.231742697602893,3.621925890488644,3.1430393480346606,3.5050114718537495,3.1442588829009126,3.3614993523932344,3.605783822647412,4.303528506578286,4.6510896323802795,0dd99dc5
24.93000000000029,3574,1322,768.4400000000005,17.562432670156614,16.518594719784595,8.268643156571091,17.168401165618597,19.243383566815425,17.90436981763472,16.81405166123039,17.116311335146996,6.178759994620095,17.307275704496206,14.7441398384013,4.532981756363038,40.869788829698315,3.992021521635803,8.268643156571091,16.558964663367586,8.268643156571091,8.268643156571091,10.365970294544018,17.532849292367718,17.00912066963178,16.742802699953277,8.410771310940971,10.606011444728761,8.598745938989511,10.856440039265365,8.82963944256704,11.116554089677257,9.10018554383911,11.385689802265192,12.200394576976588,12.592635796773473,13.612441311680344,13.888325028326317,0e5e560d
34.409999999999854,4271,1580,604.7399999999998,13.616853047830848,9.023673965110815,21.272811699926287,12.738201367897094,22.659900121691518,10.824948863527508,11.32194909886849,27.189358961036742,23.199221426329927,12.90984770109455,23.021694088806548,19.673836104051222,18.308763821297656,21.910882790238805,10.841545348632739,21.272811700153934,21.272811699926287,21.272811699926287,19.104668573756214,8.714710101953514,10.685561731828036,8.656668361314022,20.590713576325435,18.521008028167067,19.911681441639118,17.941190878135345,19.23603998679918,17.365602107382514,18.56415942625467,16.794676467798467,15.473653895713795,14.72365258009818,13.19951137154721,12.716164357214183,109d9d70
9.940000000002328,5368,1985,712.880000000001,11.756731299744386,2.799077357568277,10.959192924960414,7.45002815539548,11.08724709781566,11.025824500897592,16.509444171202624,19.75174839241299,6.635219277556202,7.168360759693822,12.697237496964647,5.969799012618233,14.333342619068567,13.647264225657267,10.959192924816316,10.959192924656733,10.959192924960414,10.959192924960414,7.957487399908949,2.6202327230804947,6.685261187013757,2.8646629626744824,10.412183735485858,7.568075700814919,9.86726420494167,7.181525050160479,9.32480068486021,6.798323500554758,8.785248141527541,6.419070877438083,5.447611745590951,4.962955887015328,3.8990686421412164,3.6212329114875432,10a1281a
14.68000000000211,5231,1935,820.5900000000001,10.675826247672914,11.061290385889038,11.255775552733294,3.0588354799824304,2.1864162450494153,11.080667334283397,5.451538024322518,7.1677218518087065,3.1051912293746193,31.417428500443393,10.933351637825242,26.042860251135792,8.01539988114699,11.080714679912953,11.255775552733294,11.255775552733294,11.255775552733294,11.255775552733294,14.231987971020375,9.01495229613288,8.966345536753588,9.05342189780458,11.218542195167744,14.053111595330327,11.184101859413332,13.875910813927911,11.152480421160755,13.700450643063428,11.12370192034719,13.526798816855353,12.52845280023187,12.361006748279122,11.44347383705154,11.395030932878226,10b89021
22.609999999998763,3798,1405,800.7600000000002,9.950984822589682,7.837960318789926,9.440587859917732,9.43714200405937,9.43151598547112,9.407198177002012,6.842586810461071,3.4741600943115944,3.6694019387088184,9.446626385572396,3.5506769514977696,8.517458354410591,9.440911162236358,9.403606819334096,9.440587859917732,9.440587859917732,9.440587859917732,9.440587859917732,9.408655927225967,9.821682982500601,8.093395753225352,9.680591025416248,9.31935477438059,9.289274464230347,9.201614416920249,9.173375938516372,9.08750254698744,9.06109399959721,8.9771575346704,8.952564724836758,9.42860084834067,9.219086536355514,9.492351743982486,9.291189689537479,10be2420
20.55999999999949,3330,1231,547.2900000000009,14.32133459818419,5.216834035826723,27.8955203204308,27.75192556352568,27.8543022421238,23.246378789856553,7.67378792775984,28.32118594649663,28.047859981195373,31.231990883915277,27.540731418202736,28.530341684851102,27.9204913124929,23.36097438760377,27.8955203204308,27.8955203204308,27.8955203204308,27.8955203204308,28.010611674797413,5.475876339151634,5.191726734573568,5.344400909463994,26.579179264229076,26.687740994578487,25.265416707005773,25.367443462389954,23.954656895963204,24.05014286169052,22.647421204944052,22.736360107641033,20.37424029543503,18.531770595187787,15.392541160103068,14.091458841239037,113011eb
21.779999999998836,4050,1498,684.1800000000003,19.154003812166682,12.870176375090479,3.719845567448358,1.8792106747983632,2.0658718707754797,4.324735531268296,36.914217196185234,7.207762147549596,2.8329151536663044,3.95114313914117,3.038706194636916,5.131075464338252,4.375790613739732,1.8494629791393653,3.719845567448358,3.719845567448358,3.719845567448358,3.719845567448358,2.9014322417673144,13.545973896874361,9.777581888188845,13.434118217121352,3.4091551998204803,2.655990015602516,3.231028526682158,2.58095500321661,3.2076267764460753,2.6906219263412585,3.342201634653555,2.964563345354128,4.018915254950651,4.783143747079594,6.529581255192007,7.139026979989135,1131525f
27.73999999999978,4656,1722,497.2099999999991,10.421719809975398,22.64062468638776,2.785839681015656,2.784300854668753,2.8845853539714175,12.783902375159917,39.01149413137005,11.741491592456258,2.861259805482085,39.558040992465706,45.30164571457784,38.28657557681819,2.7664771749152237,38.875276332240425,2.785839681015656,2.785839681015656,2.785839681015656,2.785839681015656,7.883231462555461,22.597520344249002,22.017282457290396,24.032944894738925,2.94231526002933,8.613005163411211,3.4808365538905957,9.344836429082166,4.25886308829286,10.078277041058342,5.169361097772237,10.812999520714657,12.256459944437353,13.288022379031986,15.20095026528384,15.937213518298796,11d0f5ac
21.860000000000582,3643,1348,771.9899999999998,13.087186592082592,12.740952469599131,11.467903845064079,4.29002965689852,6.9027125505556715,6.845116458922503,31.57038060243457,8.420992782212624,7.849734892418498,5.9052650516614005,6.372959363193842,20.71782944318404,4.044088963843452,3.900516481399316,11.467903845064079,11.467903845064079,11.467903845064079,11.467903845064079,4.028391391984817,15.007667424560983,15.110485558472503,11.591918477003777,11.494059749538463,4.095115800934065,11.524451652360884,4.245458898842479,11.559046140772965,4.470993259122052,11.597805607818719,4.761045243129811,6.049722939875766,6.621499246984277,8.386705395931758,8.79686724046179,12203f2a
